"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 27 11:56:46 GMT 2025","Sat Sep 27 11:56:46 GMT 2025","114","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLimitedRoleTest","User should not be able to create project with limited role",""
"passed","Sat Sep 27 11:56:46 GMT 2025","Sat Sep 27 11:56:46 GMT 2025","123","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLimitedRoleTest","User should not be able to create project with limited role",""
"passed","Sat Sep 27 11:56:44 GMT 2025","Sat Sep 27 11:56:44 GMT 2025","170","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdStartingWithNumberTest","User should not be able to create a project if id starts with number",""
"passed","Sat Sep 27 11:56:38 GMT 2025","Sat Sep 27 11:56:38 GMT 2025","157","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Sat Sep 27 11:56:48 GMT 2025","Sat Sep 27 11:56:48 GMT 2025","314","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectsWithTheSameNameTest","User should not be able to create two projects with the same name",""
"passed","Sat Sep 27 11:55:37 GMT 2025","Sat Sep 27 11:56:25 GMT 2025","48527","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Sat Sep 27 11:56:39 GMT 2025","Sat Sep 27 11:56:40 GMT 2025","824","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Sat Sep 27 11:56:46 GMT 2025","Sat Sep 27 11:56:47 GMT 2025","355","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLongNameTest","User should be able to create project with long name and verify name",""
"passed","Sat Sep 27 11:56:40 GMT 2025","Sat Sep 27 11:56:41 GMT 2025","399","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 11:56:43 GMT 2025","Sat Sep 27 11:56:43 GMT 2025","319","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
