"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 12 07:39:39 GMT 2025","Sun Oct 12 07:39:39 GMT 2025","232","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidSymbolsIdTest","User should not be able to create a project if id includes invalid symbols",""
"passed","Sun Oct 12 07:39:34 GMT 2025","Sun Oct 12 07:39:34 GMT 2025","364","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sun Oct 12 07:39:40 GMT 2025","Sun Oct 12 07:39:41 GMT 2025","296","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectsWithTheSameNameTest","User should not be able to create two projects with the same name",""
"passed","Sun Oct 12 07:39:30 GMT 2025","Sun Oct 12 07:39:31 GMT 2025","1107","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesCopyOfNonExistingProjectTest","User should not be able to create a copy of non existing project",""
"passed","Sun Oct 12 07:39:38 GMT 2025","Sun Oct 12 07:39:38 GMT 2025","225","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest","User should not be able to create project with invalid name",""
"passed","Sun Oct 12 07:39:39 GMT 2025","Sun Oct 12 07:39:40 GMT 2025","293","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLongNameTest","User should be able to create project with long name and verify name",""
"passed","Sun Oct 12 07:39:37 GMT 2025","Sun Oct 12 07:39:38 GMT 2025","240","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidIdTest","User should not be able to create project with invalid ID",""
"passed","Sun Oct 12 07:39:36 GMT 2025","Sun Oct 12 07:39:36 GMT 2025","197","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCyrillicIdTest","User should not be able to create a project if id cyrillic symbols",""
"passed","Sun Oct 12 07:39:40 GMT 2025","Sun Oct 12 07:39:40 GMT 2025","162","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithOver225IdSymbolsTest","User should not be able to create a project if id has more than 225 symbols",""
"passed","Sun Oct 12 07:39:38 GMT 2025","Sun Oct 12 07:39:38 GMT 2025","191","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest","User should not be able to create project with invalid name",""
"passed","Sun Oct 12 07:39:41 GMT 2025","Sun Oct 12 07:39:42 GMT 2025","966","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sun Oct 12 07:39:36 GMT 2025","Sun Oct 12 07:39:36 GMT 2025","374","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyIdTest","User should not be able to create a project with empty id",""
"passed","Sun Oct 12 07:39:30 GMT 2025","Sun Oct 12 07:39:30 GMT 2025","133","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Sun Oct 12 07:39:35 GMT 2025","Sun Oct 12 07:39:35 GMT 2025","378","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sun Oct 12 07:39:34 GMT 2025","Sun Oct 12 07:39:35 GMT 2025","366","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sun Oct 12 07:39:38 GMT 2025","Sun Oct 12 07:39:39 GMT 2025","307","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest","User should not be able to create project with invalid name",""
"passed","Sun Oct 12 07:39:32 GMT 2025","Sun Oct 12 07:39:33 GMT 2025","382","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sun Oct 12 07:39:31 GMT 2025","Sun Oct 12 07:39:32 GMT 2025","945","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Sun Oct 12 07:39:33 GMT 2025","Sun Oct 12 07:39:33 GMT 2025","296","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sun Oct 12 07:39:41 GMT 2025","Sun Oct 12 07:39:41 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sun Oct 12 07:39:42 GMT 2025","Sun Oct 12 07:39:42 GMT 2025","357","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
