"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 27 16:31:38 GMT 2025","Sat Sep 27 16:31:39 GMT 2025","211","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest","User should not be able to create project with invalid name",""
"passed","Sat Sep 27 16:31:41 GMT 2025","Sat Sep 27 16:31:42 GMT 2025","260","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectsWithTheSameNameTest","User should not be able to create two projects with the same name",""
"passed","Sat Sep 27 16:31:38 GMT 2025","Sat Sep 27 16:31:38 GMT 2025","197","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdStartingWithNumberTest","User should not be able to create a project if id starts with number",""
"passed","Sat Sep 27 16:31:39 GMT 2025","Sat Sep 27 16:31:39 GMT 2025","186","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest","User should not be able to create project with invalid name",""
"passed","Sat Sep 27 16:31:31 GMT 2025","Sat Sep 27 16:31:32 GMT 2025","956","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesCopyOfNonExistingProjectTest","User should not be able to create a copy of non existing project",""
"passed","Sat Sep 27 16:30:26 GMT 2025","Sat Sep 27 16:31:18 GMT 2025","52386","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Sat Sep 27 16:31:39 GMT 2025","Sat Sep 27 16:31:39 GMT 2025","721","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest","User should not be able to create project with invalid name",""
"passed","Sat Sep 27 16:31:40 GMT 2025","Sat Sep 27 16:31:40 GMT 2025","169","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidSymbolsIdTest","User should not be able to create a project if id includes invalid symbols",""
"passed","Sat Sep 27 16:31:42 GMT 2025","Sat Sep 27 16:31:42 GMT 2025","3","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Sat Sep 27 16:31:37 GMT 2025","Sat Sep 27 16:31:37 GMT 2025","215","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCyrillicIdTest","User should not be able to create a project if id cyrillic symbols",""
"passed","Sat Sep 27 16:31:40 GMT 2025","Sat Sep 27 16:31:40 GMT 2025","161","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLimitedRoleTest","User should not be able to create project with limited role",""
"passed","Sat Sep 27 16:31:42 GMT 2025","Sat Sep 27 16:31:43 GMT 2025","1119","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sat Sep 27 16:31:37 GMT 2025","Sat Sep 27 16:31:37 GMT 2025","330","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 16:31:40 GMT 2025","Sat Sep 27 16:31:40 GMT 2025","161","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLimitedRoleTest","User should not be able to create project with limited role",""
"passed","Sat Sep 27 16:31:42 GMT 2025","Sat Sep 27 16:31:42 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sat Sep 27 16:31:41 GMT 2025","Sat Sep 27 16:31:41 GMT 2025","156","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithOver225IdSymbolsTest","User should not be able to create a project if id has more than 225 symbols",""
"passed","Sat Sep 27 16:31:38 GMT 2025","Sat Sep 27 16:31:38 GMT 2025","215","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdStartingWithUnderscoreTest","User should not be able to create a project if id starts with _",""
"passed","Sat Sep 27 16:31:34 GMT 2025","Sat Sep 27 16:31:34 GMT 2025","391","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 16:31:31 GMT 2025","Sat Sep 27 16:31:31 GMT 2025","150","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Sat Sep 27 16:31:43 GMT 2025","Sat Sep 27 16:31:43 GMT 2025","295","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Sat Sep 27 16:31:41 GMT 2025","Sat Sep 27 16:31:41 GMT 2025","273","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectsWithTheSameIdTest","User should not be able to create two projects with the same id",""
"passed","Sat Sep 27 16:31:32 GMT 2025","Sat Sep 27 16:31:33 GMT 2025","997","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Sat Sep 27 16:31:40 GMT 2025","Sat Sep 27 16:31:40 GMT 2025","204","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLimitedRoleTest","User should not be able to create project with limited role",""
"passed","Sat Sep 27 16:31:40 GMT 2025","Sat Sep 27 16:31:41 GMT 2025","330","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLongNameTest","User should be able to create project with long name and verify name",""
"passed","Sat Sep 27 16:31:35 GMT 2025","Sat Sep 27 16:31:35 GMT 2025","444","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 16:31:34 GMT 2025","Sat Sep 27 16:31:35 GMT 2025","335","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 16:31:37 GMT 2025","Sat Sep 27 16:31:38 GMT 2025","209","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyIdTest","User should not be able to create a project with empty id",""
"passed","Sat Sep 27 16:31:36 GMT 2025","Sat Sep 27 16:31:36 GMT 2025","371","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 16:31:36 GMT 2025","Sat Sep 27 16:31:36 GMT 2025","304","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 16:31:38 GMT 2025","Sat Sep 27 16:31:38 GMT 2025","165","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidIdTest","User should not be able to create project with invalid ID",""
