"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 27 13:54:32 GMT 2025","Sat Sep 27 13:54:32 GMT 2025","551","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 13:54:34 GMT 2025","Sat Sep 27 13:54:34 GMT 2025","359","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 13:54:37 GMT 2025","Sat Sep 27 13:54:37 GMT 2025","189","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest","User should not be able to create project with invalid name",""
"passed","Sat Sep 27 13:54:30 GMT 2025","Sat Sep 27 13:54:30 GMT 2025","778","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesCopyOfNonExistingProjectTest","User should not be able to create a copy of non existing project",""
"passed","Sat Sep 27 13:54:38 GMT 2025","Sat Sep 27 13:54:38 GMT 2025","238","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLimitedRoleTest","User should not be able to create project with limited role",""
"passed","Sat Sep 27 13:54:33 GMT 2025","Sat Sep 27 13:54:34 GMT 2025","427","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithCorrectDataTest","User should be able to create project with correct data",""
"passed","Sat Sep 27 13:54:37 GMT 2025","Sat Sep 27 13:54:37 GMT 2025","483","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest","User should not be able to create project with invalid name",""
"passed","Sat Sep 27 13:54:38 GMT 2025","Sat Sep 27 13:54:38 GMT 2025","268","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithLongNameTest","User should be able to create project with long name and verify name",""
"passed","Sat Sep 27 13:54:40 GMT 2025","Sat Sep 27 13:54:41 GMT 2025","1064","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sat Sep 27 13:54:36 GMT 2025","Sat Sep 27 13:54:37 GMT 2025","320","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest","User should not be able to create project with invalid name",""
"passed","Sat Sep 27 13:54:40 GMT 2025","Sat Sep 27 13:54:40 GMT 2025","6","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Sat Sep 27 13:54:39 GMT 2025","Sat Sep 27 13:54:39 GMT 2025","257","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectsWithTheSameIdTest","User should not be able to create two projects with the same id",""
